entity_id,group_id,signature,entity_type,simple_name,qualified_name,file,start_line,end_line,block_id,observed_products,resolution_status
"E211","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","infoWidth","Maler$$PC.infoWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",38,38,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E212","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","status","Maler$$PC.status","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",39,39,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E213","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","time","Maler$$PC.time","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",40,40,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E214","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","tankType","Maler$$PC.tankType","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",41,41,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E215","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","tk","Maler$$PC.tk","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",42,42,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E216","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","random","Maler$$PC.random","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",43,43,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E217","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CONSTRUCTOR","Maler$$PC","Maler$$PC.Maler$$PC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",44,46,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E218","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","init","Maler$$PC.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",47,64,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E219","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","windowClosing","Maler$$PC.windowClosing.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",54,56,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E220","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","gamesize","Maler$$PC.gamesize","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",65,66,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E221","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","paint","Maler$$PC.paint","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",67,72,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E222","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","mainMenu","Maler$$PC.mainMenu","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",73,78,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E223","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","mainMenuerstellen","Maler$$PC.mainMenuerstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",79,91,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E224","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","tankWaehlen","Maler$$PC.tankWaehlen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",92,97,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E225","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","tankErstellen","Maler$$PC.tankErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",98,104,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E226","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","help","Maler$$PC.help","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",105,110,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E227","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","helpItemErstellen","Maler$$PC.helpItemErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",111,116,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E228","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","loadImage","Maler$$PC.loadImage","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",117,123,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E229","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","gameLevel","Maler$$PC.gameLevel","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",124,145,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E230","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","gameLose","Maler$$PC.gameLose","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",146,166,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E231","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","gameWin","Maler$$PC.gameWin","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",167,187,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E232","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","gameExit","Maler$$PC.gameExit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",188,202,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E233","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","gamescreenstart","Maler$$PC.gamescreenstart","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",203,210,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E234","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","pause","Maler$$PC.pause","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",211,221,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E235","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","keyPressedBehandeln","Maler$$PC.keyPressedBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",222,226,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E236","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","menuBehandeln","Maler$$PC.menuBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",227,287,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E237","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","keyReleased","Maler$$PC.keyReleased","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",288,290,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E238","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","update","Maler$$PC.update","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",291,303,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E239","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","getScreenWidth","Maler$$PC.getScreenWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",304,306,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E240","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","getScreenHeight","Maler$$PC.getScreenHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",307,309,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E241","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","setColor","Maler$$PC.setColor","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",310,313,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E242","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","setStatus","Maler$$PC.setStatus","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",314,316,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E243","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","fillOvall","Maler$$PC.fillOvall","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",317,319,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E244","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","fillRect","Maler$$PC.fillRect","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",320,322,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E245","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","drawLine","Maler$$PC.drawLine","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",323,325,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E246","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","drawRect","Maler$$PC.drawRect","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",326,328,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E247","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","drawRoundRect","Maler$$PC.drawRoundRect","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",329,331,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E248","G3","TankWar_P1|TankWar_P2|TankWar_P3","CLASS","Tool","Tool","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20",10,41,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:IF:9-10","TankWar_P1|TankWar_P2|TankWar_P3","RESOLVED_INTERNAL"
"E249","G20","TankWar_P4","CLASS","Tool","Tool","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20",12,41,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:ELIF:11-12","TankWar_P4","RESOLVED_INTERNAL"
"E250","G22","TankWar_P5","CLASS","Tool","Tool","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20",14,41,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:ELIF:13-14","TankWar_P5","RESOLVED_INTERNAL"
"E251","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CONSTRUCTOR","Tool","Tool.Tool","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20",16,18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:IF:8-41","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E252","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","toolMalen","Tool.toolMalen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20",19,40,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset20:IF:8-41","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E253","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CLASS","MalerZeit","MalerZeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21",9,24,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21:IF:8-24","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E254","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","gameManager","MalerZeit.gameManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21",10,10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21:IF:8-24","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E255","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CONSTRUCTOR","MalerZeit","MalerZeit.MalerZeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21",11,13,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21:IF:8-24","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E256","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","run","MalerZeit.run","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21",14,23,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset21:IF:8-24","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E257","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CLASS","GameObject","GameObject","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",10,80,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E258","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","tankManager","GameObject.tankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",11,11,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E259","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","x_Koe","GameObject.x_Koe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",12,12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E260","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","x_Koordinate","GameObject.x_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",12,12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E261","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","y_Koe","GameObject.y_Koe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",12,12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E262","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","y_Koordinate","GameObject.y_Koordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",12,12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E263","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","colorB","GameObject.colorB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",13,13,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E264","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","colorG","GameObject.colorG","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",13,13,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E265","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","colorR","GameObject.colorR","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",13,13,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E266","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","objectType","GameObject.objectType","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",14,14,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E267","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","id","GameObject.id","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",15,15,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E268","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","objHeight","GameObject.objHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",16,16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E269","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","objHeight_Koe","GameObject.objHeight_Koe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",16,16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E270","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","objWidth","GameObject.objWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",16,16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E271","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","objWidth_Koe","GameObject.objWidth_Koe","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",16,16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E272","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD","zerstoerbarKeit","GameObject.zerstoerbarKeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",17,17,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E273","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CONSTRUCTOR","GameObject","GameObject.GameObject","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",18,20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E274","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CONSTRUCTOR","GameObject","GameObject.GameObject","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",21,22,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E275","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","init","GameObject.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",23,35,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E276","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","malen","GameObject.malen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",36,39,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"E277","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD","stossenGegen","GameObject.stossenGegen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22",40,50,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22:IF:8-80","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
