entity_id,entity_type,simple_name,qualified_name,file,start_line,end_line,group_id,signature,observed_products
"E665","FIELD","EXIT","Sprach.EXIT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",9,9,"G17","TankWar_P3","TankWar_P3"
"E666","FIELD","LIAN_WANG","Sprach.LIAN_WANG","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",10,10,"G17","TankWar_P3","TankWar_P3"
"E667","FIELD","RESUME","Sprach.RESUME","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",11,11,"G17","TankWar_P3","TankWar_P3"
"E668","FIELD","NOTE","Sprach.NOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",12,12,"G17","TankWar_P3","TankWar_P3"
"E669","FIELD","MAIN_MENU","Sprach.MAIN_MENU","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",13,13,"G17","TankWar_P3","TankWar_P3"
"E670","FIELD","PAUSE","Sprach.PAUSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",14,14,"G17","TankWar_P3","TankWar_P3"
"E671","FIELD","HNOTE","Sprach.HNOTE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",15,15,"G17","TankWar_P3","TankWar_P3"
"E672","FIELD","Name","Sprach.Name","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",16,16,"G17","TankWar_P3","TankWar_P3"
"E673","FIELD","LOSE","Sprach.LOSE","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",17,17,"G17","TankWar_P3","TankWar_P3"
"E674","FIELD","LEVEL","Sprach.LEVEL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",18,18,"G17","TankWar_P3","TankWar_P3"
"E675","FIELD","WIN","Sprach.WIN","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",19,19,"G17","TankWar_P3","TankWar_P3"
"E676","FIELD","TANKA","Sprach.TANKA","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",20,20,"G17","TankWar_P3","TankWar_P3"
"E677","FIELD","TANKB","Sprach.TANKB","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",21,21,"G17","TankWar_P3","TankWar_P3"
"E678","FIELD","TANKC","Sprach.TANKC","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset83",22,22,"G17","TankWar_P3","TankWar_P3"
"E679","CLASS","TankManager","TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",8,29,"G20","TankWar_P4","TankWar_P4"
"E680","FIELD","sound","TankManager.sound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",9,9,"G20","TankWar_P4","TankWar_P4"
"E681","CONSTRUCTOR","TankManager","TankManager.TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",10,12,"G20","TankWar_P4","TankWar_P4"
"E682","METHOD","aktualisieren","TankManager.aktualisieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84",13,28,"G20","TankWar_P4","TankWar_P4"
"E683","CLASS","TankManager$$TankWar","TankManager$$TankWar","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",17,248,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E684","FIELD","maler","TankManager$$TankWar.maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",18,18,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E685","FIELD","status","TankManager$$TankWar.status","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",19,19,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E686","FIELD","screenHeight","TankManager$$TankWar.screenHeight","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",20,20,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E687","FIELD","screenWidth","TankManager$$TankWar.screenWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",20,20,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E688","FIELD","koernigkeit","TankManager$$TankWar.koernigkeit","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",21,21,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E689","FIELD","koernigkeit2","TankManager$$TankWar.koernigkeit2","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",21,21,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E690","FIELD","name","TankManager$$TankWar.name","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",22,22,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E691","FIELD","tank1","TankManager$$TankWar.tank1","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",23,23,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E692","FIELD","tank2","TankManager$$TankWar.tank2","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",24,24,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E693","FIELD","base","TankManager$$TankWar.base","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",25,25,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E694","FIELD","lvl","TankManager$$TankWar.lvl","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",26,26,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E695","FIELD","tankMenge","TankManager$$TankWar.tankMenge","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",27,27,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E696","FIELD","missilesMenge","TankManager$$TankWar.missilesMenge","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",28,28,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E697","FIELD","brickwall","TankManager$$TankWar.brickwall","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",29,29,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E698","FIELD","metalwall","TankManager$$TankWar.metalwall","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",30,30,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E699","FIELD","grasswall","TankManager$$TankWar.grasswall","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",31,31,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E700","FIELD","waterwall","TankManager$$TankWar.waterwall","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",32,32,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E701","FIELD","enemyPosition","TankManager$$TankWar.enemyPosition","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",33,33,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E702","FIELD","enemyType","TankManager$$TankWar.enemyType","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",34,34,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E703","FIELD","playerPositionX","TankManager$$TankWar.playerPositionX","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",35,35,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E704","FIELD","playerPositionY","TankManager$$TankWar.playerPositionY","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",36,36,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E705","FIELD","bPositionX","TankManager$$TankWar.bPositionX","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",37,37,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E706","FIELD","bPositionY","TankManager$$TankWar.bPositionY","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",38,38,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E707","FIELD","tankAllNum","TankManager$$TankWar.tankAllNum","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",39,39,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E708","FIELD","tankMaxNum","TankManager$$TankWar.tankMaxNum","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",40,40,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E709","FIELD","enemyTankNum","TankManager$$TankWar.enemyTankNum","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",41,41,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E710","FIELD","random","TankManager$$TankWar.random","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",42,42,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E711","FIELD","game","TankManager$$TankWar.game","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",43,43,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E712","FIELD","mapReady","TankManager$$TankWar.mapReady","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",44,44,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E713","CONSTRUCTOR","TankManager$$TankWar","TankManager$$TankWar.TankManager$$TankWar","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",45,47,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E714","METHOD","main","TankManager$$TankWar.main","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",48,70,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E715","METHOD","init","TankManager$$TankWar.init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",71,79,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E716","METHOD","aktualisieren","TankManager$$TankWar.aktualisieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",80,82,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E717","METHOD","keyPressBehandeln","TankManager$$TankWar.keyPressBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",83,98,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E718","METHOD","keyReleaseBehandeln","TankManager$$TankWar.keyReleaseBehandeln","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",99,104,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E719","METHOD","malenkontrolle","TankManager$$TankWar.malenkontrolle","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",105,137,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E720","METHOD","komponenteMalen","TankManager$$TankWar.komponenteMalen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",138,170,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E721","METHOD","gruppeMalen","TankManager$$TankWar.gruppeMalen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",171,175,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E722","METHOD","setStatus","TankManager$$TankWar.setStatus","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",176,178,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E723","METHOD","mapLaden","TankManager$$TankWar.mapLaden","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",179,198,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E724","METHOD","tanksLaden","TankManager$$TankWar.tanksLaden","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",199,220,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E725","METHOD","addEnemyTank","TankManager$$TankWar.addEnemyTank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",221,238,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E726","METHOD","getBlood","TankManager$$TankWar.getBlood","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",239,244,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
"E727","METHOD","getTankMenge","TankManager$$TankWar.getTankMenge","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9",245,247,"G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5"
