evidence_id,candidate_id,source_file,source_line,source_entity,source_entity_type,source_block_id,source_asset_id,source_is_outermost,target_file,target_line,target_entity,target_entity_type,target_block_id,target_asset_id,target_is_outermost,dependency_kind,code_snippet,source_products,target_products
D390,RC-0088,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,339,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.xf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,xf_Koordinate = alteXf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D395,RC-0088,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,345,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.xf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,xf_Koordinate = alteXf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D398,RC-0088,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,351,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.xf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,xf_Koordinate = alteXf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D401,RC-0088,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,357,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.xf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,xf_Koordinate = alteXf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D404,RC-0088,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,363,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.xf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,xf_Koordinate = alteXf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D305,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,249,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,alteYf_Koordinate = yf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D315,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,262,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate -= geschwindigkeit * tankManager.screenWidth * elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D317,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,263,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,y_Koordinate = getRund(yf_Koordinate);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D322,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,269,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,if (yf_Koordinate < 0) {,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D323,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,270,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate = 0;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D338,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,288,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate += geschwindigkeit * tankManager.screenWidth * elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D340,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,289,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,y_Koordinate = getRund(yf_Koordinate);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D362,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,317,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate -= geschwindigkeit * tankManager.screenWidth * elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D364,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,318,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,y_Koordinate = getRund(yf_Koordinate);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D374,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,325,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate += geschwindigkeit * tankManager.screenWidth * elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D376,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,326,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,y_Koordinate = getRund(yf_Koordinate);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D391,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,340,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate = alteYf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D396,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,346,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate = alteYf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D399,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,352,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate = alteYf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D402,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,358,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate = alteYf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D405,RC-0089,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,364,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,15,Tank$$TankWar.yf_Koordinate,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,yf_Koordinate = alteYf_Koordinate;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D201,RC-0090,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,126,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,23,Tank$$TankWar.aktive,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,if (!aktive) {,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D190,RC-0091,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,114,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,16,Tank$$TankWar.currTime,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,long elapsedTime = System.currentTimeMillis() - currTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D191,RC-0091,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,115,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,16,Tank$$TankWar.currTime,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,currTime += elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D192,RC-0092,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,115,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,29,Tank$$TankWar.elapsedTime,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,currTime += elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D195,RC-0092,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,118,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,29,Tank$$TankWar.elapsedTime,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,time += elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D197,RC-0092,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,119,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,29,Tank$$TankWar.elapsedTime,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,time1 += elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D198,RC-0092,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,121,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,29,Tank$$TankWar.elapsedTime,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,elapsedTime = 0;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D202,RC-0092,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,127,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,29,Tank$$TankWar.elapsedTime,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,elapsedTime = 0;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D203,RC-0092,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,129,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,29,Tank$$TankWar.elapsedTime,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,koordinateAktualisieren(elapsedTime);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D193,RC-0093,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,117,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,27,Tank$$TankWar.feindlich,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,if (feindlich) {,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D199,RC-0094,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,123,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,24,Tank$$TankWar.feuern,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,if (feuern) {,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D200,RC-0095,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,124,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,230,Tank$$TankWar.feuern,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,METHOD_CALL,feuern();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D204,RC-0096,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,129,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,236,Tank$$TankWar.koordinateAktualisieren,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,METHOD_CALL,koordinateAktualisieren(elapsedTime);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D205,RC-0097,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,130,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,132,Tank$$TankWar.tankMalen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,METHOD_CALL,tankMalen();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D194,RC-0098,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,118,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,17,Tank$$TankWar.time,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,time += elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D196,RC-0099,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,119,Tank$$TankWar.malen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,17,Tank$$TankWar.time1,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,time1 += elapsedTime;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D243,RC-0100,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,211,Tank$$TankWar.richtungErkennen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,25,Tank$$TankWar.keyDown,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,if (keyLeft && !keyUp && !keyRight && !keyDown),TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D248,RC-0100,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,213,Tank$$TankWar.richtungErkennen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,25,Tank$$TankWar.keyDown,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,else if (keyLeft && keyUp && !keyRight && !keyDown),TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D253,RC-0100,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,215,Tank$$TankWar.richtungErkennen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14,25,Tank$$TankWar.keyDown,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,asset14,true,FIELD_REFERENCE,else if (!keyLeft && keyUp && !keyRight && !keyDown),TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
