relation_id,group_id,signature,relation_type,source_entity_id,target_entity_id,target_text,file,source_line,block_id,observed_products,resolution_status
"R1717","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E223","E122","setLogoKoordinate","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",90,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1718","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E224","E208","menu","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",93,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1719","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E224","E225","tankErstellen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",94,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1720","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E224","E206","gTemp","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",96,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1721","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E224","E208","menu","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",96,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1722","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E224","E132","erscheinen","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",96,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1723","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CONSTRUCTOR_CALL","E225","E120","Menu","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",99,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1724","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E225","E208","menu","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",99,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1725","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E225",,"Maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",99,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R1726","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E225","E105","Menu","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",99,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1727","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E225","E205","GAME_HEIGHT","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",100,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1728","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E225","E204","GAME_WIDTH","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",100,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1729","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E225","E211","infoWidth","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",100,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1730","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E225","E208","menu","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",100,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1731","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E225","E121","addLogo","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",100,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1732","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E225","E228","loadImage","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",100,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1733","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E225","E208","menu","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",101,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1734","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E225","E125","setStyle","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",101,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1735","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E225","E208","menu","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",102,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R1736","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E225","E124","setZeileAbstand","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2",102,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
